Name,Spec
대두식품 화과방 새알 빙수떡 300g /국산떡 빙수재료 팥빙수 떡 토핑,한과
대두식품 완두콩배기 500g,
SPC삼립 31가지 곡물 씨앗 식빵 420g,
대두식품 유자앙금52M 3kg,
사임당푸드 굳지않는 모듬바람떡 무지개떡 1kg,떡
대두식품 통팥앙금S35M 1kg,
달곰베이킹 스프링클 레인보우바 500g,
쿡앤베이크 질좋은 고운 팥앙금 1kg,
달곰베이킹 스프링클 펄구슬 핑크n화이트 200g,
"롯데웰푸드 엄마손 파이, 34272442 127g",
"롯데웰푸드 엄마손 파이, 34272441 127g",
"롯데웰푸드 엄마손 파이, 34272446 127g",
미미스상회 쑥떡 3종세트 2.8kg,떡
신세계푸드 베키아에누보 버터크로아상 생지 1.485kg,"1.485kg/약30개입/특징: 생지/알레르기성분: 대두, 밀, 계란, 우유/표시기준분량: 100g/열량: 380kcal/탄수화물: 27g/당류: 8g/단백질: 5g/지방: 28g/포화지방: 100%/트랜스지방: 0.8g/콜레스테롤: 55mg/나트륨: 380mg"
맘스케이크 NEW 우리밀 바나나빵 3가지맛 18개,케이크
착한떡 G 제주 해풍쑥으로 만든 쑥개떡 2kg,한과
미미의밥상 폭신하고 부드러운 백방울증편 x입 벌크포장 30g,떡
미미의밥상 폭신하고 부드러운 삼색방울증편 x입 벌크포장 30g,떡
컨비니 콩고물 한입 도라지정과 150g,
SPC삼립 거대해진 로켓단 초코롤 포켓몬빵,빵
착한떡 제주에서 해풍맞은 쑥인절미 45g,떡
메종엠오 빵 드 젠느 + 쇼핑백 290g,
SPC삼립 브레드31 Bread31 31가지 곡물과 씨앗을 넣은 완듀앙금빵 8봉 고식이섬유,빵
SPC삼립 프리미엄 디저트 미각제빵소 꾸덕버터바파이 황치즈 10봉,케이크
SPC삼립 x허쉬초코 진한 초코 미니 마들렌 8입 4봉 총32입/개별포장,빵
SPC삼립 1A원유 소화가 잘 되는 우유가 들어간 냉동 생크림빵 2입 4봉,"호빵,호떡"
SPC삼립 간식 신상 포켓몬 빵 망나뇽의 고소한 앙버터 100g,빵
우리들베이커리 카스테라 80g,빵
