Name,Spec
롯데푸드 파스퇴르 LB-9 유산균우유 180ml,"흰우유/포장형태: 페트/
[영양정보]"
롯데푸드 파스퇴르 강원청정목장 프리미엄골드우유 180ml 10개,
롯데푸드 파스퇴르 강원청정목장우유 180ml 14개,
롯데푸드 파스퇴르 강원청정목장우유 180ml 24개,
롯데푸드 파스퇴르 강원청정목장우유180ml 10개 아이스박스무료,
롯데푸드 파스퇴르 건강한 저온살균 무항생제인증 목장우유 180ml 8개,
롯데푸드 파스퇴르 무항생제 바른목장 멸균우유 125ml,
롯데푸드 파스퇴르 무항생제 바른목장 멸균우유 195ml,포장형태: 팩/195ml
롯데푸드 파스퇴르 무항생제 바른목장 바나나우유 125ml (멸균),"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 110kcal/탄수화물: 12g/당류: 9g/단백질: 3.5g/지방: 5g/포화지방: 3.5g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 60mg"
롯데푸드 파스퇴르 무항생제 바른목장 우유 125ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 85kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.8g/포화지방: 3.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 65mg/칼슘: 65mg"
롯데푸드 파스퇴르 무항생제 바른목장 우유 190ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 125kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 7g/포화지방: 4.7g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 100mg"
롯데푸드 파스퇴르 무항생제 바른목장 우유 250ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 250ml당 열량: 170kcal/탄수화물: 12g/당류: 12g/단백질: 8g/지방: 10g/포화지방: 6.5g/트랜스지방: 0g/콜레스트롤: 40mg/나트륨: 130mg"
롯데푸드 파스퇴르 무항생제 바른목장우유 1.8L,흰우유/포장형태: 페트
롯데푸드 파스퇴르 무항생제 우유 함유 킨더밀쉬 2단계 18입,
롯데푸드 파스퇴르 무항생제 유산균우유 180ml 10개,
롯데푸드 파스퇴르 무항생제 유산균우유 180ml 20개,
롯데푸드 파스퇴르 무항생제 인증 목장우유 200ml,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 7.5g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 100mg"
롯데푸드 파스퇴르 무항생제 인증 바른목장 우유 2.3L,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 7.2g/포화지방: 5g/트랜스지방: 0g/콜레스트롤: 30mg/나트륨: 100mg/칼슘: 200mg"
롯데푸드 파스퇴르 무항생제 인증 유산균우유 180ml,흰우유/포장형태: 페트
롯데푸드 파스퇴르 무항생제우유 180ml 14개 아이스박스무료,
롯데푸드 파스퇴르 무항생제우유바른목장180ML12입,
롯데푸드 파스퇴르 무항생제우유바른목장180ML25입,
롯데푸드 파스퇴르 무항생제우유바른목장180MLx25입,
롯데푸드 파스퇴르 무항생제인증목장우유 180ml 24개,
롯데푸드 파스퇴르 바나나 우유 190ml,"바나나우유/포장형태: 테트라팩/당류: 21g/
[영양정보] 190ml"
롯데푸드 파스퇴르 바른목장 산양 프로틴 우유 750ml,
롯데푸드 파스퇴르 바른목장 소화가 잘되는 우유 2.3L 1개,
롯데푸드 파스퇴르 바른목장 프리바이오틱스 딸기우유 125ml (멸균),"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 105kcal/탄수화물: 17g/당류: 13g/단백질: 3g/지방: 3.5g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 60mg/칼슘: 100mg/식이섬유: 3g/락추로스: 800mg/자일로올리고당: 350mg"
롯데푸드 파스퇴르 바른목장 프리바이오틱스 바나나우유 125ml,포장형태: 팩/125ml
롯데푸드 파스퇴르 바른목장 프리바이오틱스 바나나우유 125ml (멸균),"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 105kcal"
롯데푸드 파스퇴르 바른목장우유 125ml24입 30000원 이상,
롯데푸드 파스퇴르 바른목장우유125ml 96팩,
롯데푸드 파스퇴르 바른목장우유시리즈 유기농우유125ml 24팩,
롯데푸드 파스퇴르 산양 프로틴우유 180ml 12개,
롯데푸드 파스퇴르 산양유 단백질 우유 180ml 10개,
롯데푸드 파스퇴르 산양유 단백질 우유 180ml 14개,
롯데푸드 파스퇴르 산양유 단백질 우유 180ml 24개,
롯데푸드 파스퇴르 소화가 잘되는 우유 700ml,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 135kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 30mg/나트륨: 100mg/칼슘: 220mg"
롯데푸드 파스퇴르 오직 우유 100 요구르트 대용량 400G,
롯데푸드 파스퇴르 오직 우유100 유산균 발효한 요구르트 500ml10병,
롯데푸드 파스퇴르 유기농 우유 125ml,흰우유/포장형태: 팩/특징: 멸균우유
롯데푸드 파스퇴르 유기농 우유 125ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.5g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 65mg/칼슘: 135mg"
롯데푸드 파스퇴르 유기농우유 125ml 48팩 멸균우유,
롯데푸드 파스퇴르 저온살균 저지방 우유 900ml,
롯데푸드 파스퇴르 전용목장 1급A 원유 파스퇴르 우유 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 135kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 30mg/나트륨: 100mg"
롯데푸드 파스퇴르 전용목장 1급A 파스퇴르 우유 딸기 190ml (멸균),"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 150kcal/탄수화물: 24g/당류: 21g/단백질: 5g/지방: 3.7g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 80mg"
롯데푸드 파스퇴르 전용목장 1급A 파스퇴르 우유 바나나 190ml (멸균),"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 155kcal/탄수화물: 25g/당류: 21g/단백질: 5g/지방: 4g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 85mg"
롯데푸드 파스퇴르 전용목장 200mL 흰 멸균우유 18입 X2 36입,
롯데푸드 파스퇴르 초코 우유 190ml,초코우유/포장형태: 팩/특징: 멸균우유
롯데푸드 파스퇴르 친환경 유기농우유125ml 96팩,
롯데푸드 파스퇴르 파스퇴르 우유 저지방 900ml,
롯데푸드 파스퇴르 프리바오틱스 바나나우유125ml 48팩,
롯데푸드 파스퇴르 후레쉬 우유 180ml 10개,
롯데푸드 파스퇴르 후레쉬 우유 2.3L,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 3.5g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 110mg"
롯데푸드 파스퇴르 후레쉬 우유 200ml,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 3.5g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 110mg"
롯데푸드 파스퇴르 후레쉬 우유 930ml,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 3.5g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 110mg"
롯데푸드 파스퇴르 후레쉬우유 900ml,
맑은우리산양유 리얼산양유 1000ml 3병/산양유 산양우유 국산100,
맑은우리산양유 리얼산양유 500ml 5병/100%국내산/ 산양우유,
맑은우리산양유 리얼산양유 500ml4병/100%국내산/ 산양우유,
맛누리 무항생제 목장우유 2p 1800ml 1개,
맛누리 임실치즈마을 프리미엄 무항생제인증 목장우유 900ml,흰우유/포장형태: 페트
매일유업 SLIM_ 멸균 초콜릿 우유 200mlX24팩,
매일유업 가정배달 상하목장 무항생제 저온살균우유 저지방 750ML 1개월 12회 주3회-월/수/금,
매일유업 딸기우유 200ml 24개+바나나는 원래 하얗다 190ml 24개,딸기우유/포장형태: 팩/특징: 멸균우유/구성: 딸기우유 200ml 24개+바나나는 원래 하얗다 190ml 24개
매일유업 매일 상하목장 무항생제 저온살균 저지방 우유 180mlx12개 아이스박스 배송,
매일유업 매일 소화가잘되는우유 2종 190ml,"흰우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보]"
매일유업 매일 소화가잘되는우유 락토프리 미숫가루12+바나나12,
매일유업 매일우유 200ml 딸기24+커피24 총48팩,
매일유업 매일우유 가정배달 상하목장우유 750ML 3개월 36회 주3회-월/수/금,
매일유업 매일우유 딸기 200ml (멸균),"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 120kcal/탄수화물: 19g/당류: 17g/단백질: 4g/지방: 3.3g/포화지방: 2.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 140mg"
매일유업 매일우유 딸기12+커피12 24팩,
매일유업 매일우유 멸균 저지방 우유 1프로 200ml x 24팩,
매일유업 매일우유 무지방 0% 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 무지방/
[영양정보] 1회 제공량 200ml당 열량: 60kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 5mg 미만/나트륨: 100mg"
매일유업 매일우유 무지방 0% 900ml,"흰우유/포장형태: 팩/특징: 무지방/
[영양정보] 1회 제공량 100ml당 열량: 30kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스트롤 5mg 미만/나트륨: 50mg/칼슘: 100mg"
매일유업 매일우유 오리지널 2.3L,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0.5g미만/콜레스테롤: 30mg/나트륨: 100mg/칼슘: 200mg"
매일유업 매일우유 오리지널 3.4% 1L (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 125kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 7g/포화지방: 1.5g/트랜스지방: 0.5g미만/콜레스테롤: 20mg/나트륨: 100mg/칼슘: 200mg/유통기한: 제조 후 상온 10주"
매일유업 매일우유 오리지널 3.4% 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 125kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 7g/포화지방: 4.2g/트랜스지방: 0.5g미만/콜레스테롤: 20mg/나트륨: 100mg"
매일유업 매일우유 오리지널 3.6% 900ml,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 3.6g/포화지방: 2.3g/트랜스지방: 0g/콜레스트롤 15mg/나트륨: 50mg/칼슘: 100mg"
매일유업 매일우유 오리지널 ESL 200ml,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0.5g/콜레스테롤: 30mg/나트륨: 100mg/칼슘: 200mg"
매일유업 매일우유 저지방 1% 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 저지방/
[영양정보] 1회 제공량 200ml당 열량: 80kcal/탄수화물: 9.6g/당류: 9g/단백질: 6g/지방: 2g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 95mg/칼슘: 200mg"
매일유업 매일우유 저지방 1% 900ml,"흰우유/포장형태: 팩/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 40kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 1g/포화지방: 0.6g/트랜스지방: 0g/콜레스트롤 5mg/나트륨: 50mg/칼슘: 100mg"
매일유업 매일우유 저지방 2% 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 저지방/
[영양정보] 1회 제공량 200ml당 열량: 95kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 4g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 95mg/칼슘: 200mg"
매일유업 매일우유 저지방 2% 900ml,"흰우유/포장형태: 팩/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 50kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 2g/포화지방: 1.3g/트랜스지방: 0g/콜레스트롤 10mg/나트륨: 50mg/칼슘: 100mg"
매일유업 매일우유 추억의 자판기 우유맛 분말 스틱 20g 10포X 20개 1박스,
매일유업 매일우유 커피 200ml (멸균),"커피우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 140kcal/탄수화물: 20g/당류: 19g/단백질: 4.5g/지방: 4.5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 140mg"
매일유업 매일우유 커피맛 200ml x 24팩 + 딸기맛 200ml x 24팩,흰우유/포장형태: 팩/특징: 멸균우유
매일유업 멸균 딸기 초코 커피우유 200ml 48팩 택1,
매일유업 멸균 소화가 잘되는 저지방 우유 72팩,
매일유업 멸균 우유 2종 200ml,흰우유/포장형태: 팩/특징: 멸균우유
매일유업 멸균 저지방 1프로우유 200ml 48팩,
매일유업 멸균우유 200mlX48팩 딸기24팩+초콜릿24팩,
매일유업 멸균우유 24개입 200ml 2개,초코우유
매일유업 멸균우유 초코+딸기 200ml 각 24팩 총48팩,
매일유업 멸균우유오리지날 24개 200ml+ 멸균우유딸기 24개 200ml,
매일유업 바나나는 원래 하얗다 190ml (멸균),"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 120kcal/탄수화물: 19g/당류: 19g/단백질: 4g/지방: 3.1g/포화지방: 1.9g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 80mg/칼슘: 140mg"
매일유업 바나나는원래하얗다+딸기우유 200ml 총48팩,
매일유업 상하목장 멸균우유 200ml 24팩 48팩 72팩 96팩,
매일유업 상하목장 무항생제인증 우유 125ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.5g/포화지방: 2.8g/트랜스지방: 0.5g미만/콜레스테롤: 15mg/나트륨: 80mg/칼슘: 125mg"
매일유업 상하목장 바나나우유 125ML 24팩+ 코코아우유 125ML 24팩,
매일유업 상하목장 유기농 딸기우유 125ml (멸균),"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 105kcal/탄수화물: 13g/당류: 13g/단백질: 3.5g/지방: 4.5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 18mg/나트륨: 60mg/칼슘: 115mg"
매일유업 상하목장 유기농 바나나우유 125ml (멸균),"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 110kcal/탄수화물: 13.5g/당류: 13.5g/단백질: 3.5g/지방: 4.5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 18mg/나트륨: 60mg/칼슘: 115mg"
매일유업 상하목장 유기농 우유 125ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.5g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 65mg"
매일유업 상하목장 유기농 우유 180ml,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 180ml당 열량: 110kcal/탄수화물: 8g/당류: 8g/단백질: 5g/지방: 6.5g/포화지방: 4.3g/트랜스지방: 0g/콜레스테롤: 25mg/나트륨: 90mg/칼슘: 180mg"
매일유업 상하목장 유기농 우유 190ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 115kcal/탄수화물: 8g/당류: 8g/단백질: 6g/지방: 6.8g/포화지방: 4.2g/트랜스지방: 0.5g미만/콜레스테롤: 25mg/나트륨: 100mg/칼슘: 200mg"
매일유업 상하목장 유기농 우유 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 125kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 7.2g/포화지방: 4.4g/트랜스지방: 0.5g미만/콜레스테롤: 25mg/나트륨: 100mg/칼슘: 200mg"
매일유업 상하목장 유기농 우유 750ml,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 180ml당 열량: 110kcal/탄수화물: 8g/당류: 8g/단백질: 5g/지방: 6.5g/포화지방: 4.3g/트랜스지방: 0g/콜레스테롤: 25mg/나트륨: 90mg/칼슘: 180mg"
매일유업 상하목장 유기농 우유 900ml,"포장형태: 페트, 팩/900ml"
매일유업 상하목장 유기농 우유 900ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 유기농/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 3.6g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 50mg/칼슘: 100mg"
매일유업 상하목장 유기농 우유 락토프리 190ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 유기농, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 107kcal"
매일유업 상하목장 유기농 우유 저지방 200ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 유기농/
[영양정보] 1회 제공량 200ml당 열량: 95kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 4g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 11mg/나트륨: 100mg/칼슘: 200mg"
매일유업 상하목장 유기농 우유 저지방 900ml,"흰우유/포장형태: 팩/특징: 저지방, 유기농/
[영양정보] 1회 제공량 100ml당 열량: 50kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 2g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 5.5mg/나트륨: 50mg/칼슘: 100mg"
매일유업 상하목장 유기농 저지방 우유 750ml,"흰우유/포장형태: 페트/특징: 저지방/
[영양정보] 1회 제공량 180ml당 열량: 85kcal/탄수화물: 8g/당류: 8g/단백질: 5g/지방: 3.4g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 180mg"
매일유업 상하목장 유기농 코코아우유 125ml (멸균),"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 110kcal/탄수화물: 15g/당류: 14g/단백질: 3.8g/지방: 3.5g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 60mg/칼슘: 125mg"
매일유업 상하목장 유기농우유 125mlx24팩 멸균우유 흰우유 바나나우유 딸기우유 코코아 아기우유 바나나+딸기 24팩,
매일유업 상하목장 유기농우유 180mlX12개 냉장,
매일유업 상하목장 유기농우유 750ml 2개,
매일유업 상하목장 저온살균 무항생제인증 우유 900ml,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
매일유업 상하목장 저온살균 무항생제인증 우유 저지방 900ml,"흰우유/포장형태: 팩/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 45kcal/탄수화물: 5g/당류: 5g/단백질: 3g/지방: 1.5g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 100mg"
매일유업 상하우유 125ml 흰우유12+딸기4+바나나4+코코아4 총24팩,
매일유업 소화가 잘되는 멸균우유 190ml 48팩_MC,
매일유업 소화가 잘되는 우유 국산 5곡 미숫가루 락토프리 190ml (멸균),"가공우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 125kcal/탄수화물: 17g/당류: 13g/단백질: 5g/지방: 3.9g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 160mg"
매일유업 소화가 잘되는 우유 국산 5곡 미숫가루 멸균 190ml 24개+오리지널 멸균 190ml 24개,
매일유업 소화가 잘되는 우유 단백질 930ml,"흰우유/포장형태: 팩/특징: 락토프리/
[영양정보] 1회 제공량 100ml당 열량: 55kcal"
매일유업 소화가 잘되는 우유 바나나 락토프리 우유 190ml (멸균),"바나나우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 145kcal/나트륨: 85mg/탄수화물: 20g/당류: 15g/지방: 7g/트랜스지방: 0g/포화지방: 3.2g/콜레스테롤: 20mg/단백질: 4g"
매일유업 소화가 잘되는 우유 오리지널 락토프리 930ml,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 110kcal/탄수화물: 6.2g/당류: 3.4g/단백질: 6.3g/지방: 6.9g/포화지방: 4.3g/트랜스지방: 0.5g미만/콜레스테롤: 25mg/나트륨: 75mg/칼슘: 430mg"
매일유업 소화가 잘되는 우유 오리지널 락토프리 우유 190ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 105kcal/탄수화물: 5.8g/당류: 3.2g/단백질: 5.9g/지방: 6.5g/포화지방: 4g/트랜스지방: 0.5g/콜레스테롤: 20mg/나트륨: 70mg/칼슘: 400mg"
매일유업 소화가 잘되는 우유 저지방 락토프리 930ml,"흰우유/포장형태: 팩/특징: 저지방, 락토프리/
[영양정보] 1회 제공량 200ml당 열량: 75kcal/탄수화물: 6.2g/당류: 3.4g/단백질: 6.3g/지방: 3g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 75mg/칼슘: 430mg"
매일유업 소화가 잘되는 우유 저지방 락토프리 우유 190ml (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 80kcal/탄수화물: 6g/당류: 6g/단백질: 6g/지방: 3.8g/포화지방: 2.3g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 70mg/칼슘: 360mg"
매일유업 소화가 잘되는 우유 초콜릿 락토프리 우유 190ml (멸균),"초코우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보] 1회 제공량 190ml당 열량: 150kcal/나트륨: 75mg/탄수화물: 21g/당류: 16g/지방: 5.1g/트랜스지방: 0g/포화지방: 2.7g/콜레스테롤: 20mg/단백질: 5g"
매일유업 소화가잘되는우유 락토프리 미숫가루12+오리지널12,
매일유업 소화가잘되는우유 락토프리 미숫가루12+저지방12,
매일유업 소화가잘되는우유 락토프리 미숫가루12+초콜릿12,
매일유업 소화가잘되는우유 오리지널 저지방 190ml 48팩 락토프리,
매일유업 우유속에 딸기과즙 300ml,"딸기우유/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 120kcal/탄수화물: 17.5g/당류: 15g/단백질: 4.5g/지방: 3.7g/포화지방: 2.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 100mg/칼슘: 155mg"
매일유업 우유속에 코코아 300ml,"초코우유/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 250kcal/탄수화물: 36g/당류: 32g/단백질: 8g/지방: 8.2g/포화지방: 5.4g/트랜스지방: 0.5g/콜레스테롤: 25mg/나트륨: 130mg/칼슘: 240mg"
매일유업 우유속에 코코아 락토프리 300ml,초코우유/포장형태: 테트라팩/특징: 락토프리/300ml
매일유업 유기농 멸균 우유 125ml 24팩 혼합 딸기12+바나나12,
매일유업 유기농 우유 200ml (멸균),포장형태: 팩
매일유업 저지방 1% 후레쉬팩 900ml,"흰우유/포장형태: 팩/
[영양정보]"
매일유업 저지방 2% 멸균우유 200ml,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보]"
매일유업 저지방 2% 후레쉬팩 우유 900ml,"흰우유/포장형태: 팩/
[영양정보]"
매일유업 초코우유 200ml (멸균),"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 22g/당류: 21g/단백질: 5g/지방: 2.6g/포화지방: 1.6g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 65mg/칼슘: 145mg"
매일유업 추억의 자판기 우유맛 분말스틱 10T,흰우유/포장형태: 스틱/총량: 10T/1T당 20g
매일유업 커피속에 모카치노 300ml,"커피우유/포장형태: 팩/
[영양정보] 1회 제공량 300ml당 열량: 205kcal/탄수화물: 30g/당류: 30g/단백질: 6g/지방: 6.9g/포화지방: 5.2g/트랜스지방: 0.5g/콜레스테롤: 25mg/나트륨:160mg"
매일유업 허쉬 초콜릿 드링크 190ml (멸균),"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 160kcal/탄수화물: 29g/당류: 28g/단백질: 6g/지방: 2.1g/포화지방: 0.5g/트랜스지방: 1g/콜레스테롤: 3mg/나트륨: 105mg/칼슘: 150mg"
매일유업 허쉬 초콜릿 드링크 오리지널 235ml (멸균),"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 235ml당 열량: 160kcal/탄수화물: 29g/당류: 28g/단백질: 6g/지방: 2.1g/포화지방: 0.5g/트랜스지방: 1g/콜레스테롤: 3mg/나트륨: 100mg/칼슘: 180mg"
매일유업 허쉬 초콜릿 드링크 쿠키앤크림 235ml (멸균),"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 235ml당 열량: 170kcal/탄수화물: 28g/당류: 27g/단백질: 6g/지방: 3.7g/포화지방: 1.3g/트랜스지방: 1.2g/콜레스테롤: 5mg/나트륨: 150mg/칼슘: 164mg"
매일유업 허쉬초콜릿 드링크우유 190ml 48팩 초코우유,
믈레코비타 H-Vollmilch 3.5% 멸균우유 1L,"흰우유/포장형태: 팩/특징: 멸균우유, 수입/1L"
믈레코비타 갓 밀크 1.5% 저지방 우유 1L,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입/1L"
믈레코비타 갓밀크 우유 1L (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 수입"
믈레코비타 롱라이프 3.5% 1L (멸균),"흰우유/포장형태: 팩/특징: 멸균우유, 수입/
[영양정보] 1회 제공량 100ml당 열량: 63kcal"
믈레코비타 리솔라 우유 1L (멸균),"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 100ml당 열량: 63kcal"
믈레코비타 믈레코 1.5% 저지방우유 1L 멸균,"흰우유/포장형태: 팩/특징: 멸균우유, 저지방, 수입/1L"
