Name,Spec
동원F&B 덴마크 드링킹요구르트 샤인머스캣 275mLx6팩/냉장,마시는 요구르트/포장형태: 팩
동원F&B 덴마크 바나바나우유 300ml,바나나우유/마시는타입/300ml
동원F&B 덴마크 산양프로틴 요구르트 베리믹스 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 105kcal"
동원F&B 덴마크 산양프로틴 요구르트 플레인 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 105kcal"
동원F&B 덴마크 슈퍼바이오틱스 사과 150ml,마시는 요구르트/포장형태: 페트/특징: 락토프리
동원F&B 덴마크 요거밀 단호박 85g,떠먹는 요구르트/포장형태: 컵
동원F&B 덴마크 요거밀 자색고구마 85g,떠먹는 요구르트/포장형태: 컵
동원F&B 덴마크 요거밀 프로틴 귀리플레인 85g,떠먹는 요구르트/포장형태: 컵
동원F&B 덴마크 요거밀 프로틴 단호박 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 125kcal"
동원F&B 덴마크 요거밀 프로틴 자색고구마 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 125kcal"
동원F&B 덴마크 커피커피 우유 300ml,커피우유/마시는 요구르트
동원F&B 덴마크 하이 요구르트 100ml[10개],마시는 요구르트/100ml
동원F&B 명장비피더스 샤인머스캣 125ml 8입 x6개,마시는 요구르트/포장형태: 페트
동원F&B 소와나무 비피더스 명장 베리믹스 무라벨 125ml,마시는 요구르트
동원F&B 소와나무 비피더스 명장 사과 125ml,마시는 요구르트
동원F&B 소와나무 비피더스 명장 사과 140ml,"마시는 요구르트/포장형태: 페트/당류: 12g/
[영양정보]"
동원F&B 소와나무 비피더스 명장 샤인머스캣 무라벨 125ml,마시는 요구르트/포장형태: 페트
동원F&B 소와나무 생크림 요거트 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 85kcal/탄수화물: 12g/당류: 12g/단백질: 3g/지방: 2.6g/포화지방: 1.7g/트랜스지방: 0g/콜레스테롤: 7mg/나트륨: 45mg"
동원F&B 소와나무 입안가득 부드러운 생크림 요거트 왕초코링 134g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 134g당 열량: 220kcal"
레브커머스 요플레이 플레인 요거트 스타터 10T,스타터/포장형태: 스틱/총량: 10T
로이첸 미뉴트리 요거트 스타터 플레인 10T,스타터/포장형태: 스틱/총량: 10T/1T 당: 2g
롯데마트 오늘좋은 비피더스 유산균 플레인요거트 저지방 900g,"떠먹는 요구르트/포장형태: 컵/특징: 저지방/
[영양정보] 1회 제공량 100g당 열량: 55kcal"
롯데푸드 파스퇴르 락토프리 속편한 쾌변 저지방 플레인 150ml,마시는 요구르트/포장형태: 페트/특징: 저지방/150ml
롯데푸드 파스퇴르 무항생제 바른목장 요구르트 100ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 60kcal/탄수화물: 12g/당류: 10g/단백질: 1g/지방: 1g/포화지방: 0.7g/트랜스지방: 0g/콜레스트롤: 10mg/나트륨: 20mg/칼슘 50mg"
롯데푸드 파스퇴르 바나나 우유 190mlx24개+딸기우유 190mlx24개,바나나우유/마시는 요구르트/190ml
롯데푸드 파스퇴르 바른목장 요구르트 100ml,"마시는 요구르트/포장형태: 페트/당류: 10g/
[영양정보]"
롯데푸드 파스퇴르 바른목장 요구르트 사과당근 100ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
롯데푸드 파스퇴르 바른목장 유산균 음료 125ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 125ml당 열량: 50kcal/탄수화물: 13g/당류: 12g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스트롤 0mg/나트륨: 20mg"
롯데푸드 파스퇴르 위 편한 하루 150ml,마시는 요구르트/포장형태: 페트/150ml
롯데푸드 파스퇴르 위편한 하루 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150㎖당 열량: 110kcal/나트륨: 90㎎/탄수화물: 19g/당류: 13g/지방: 1.5g/트랜스지방: 0g/포화지방: 1g/콜레스테롤: 10㎎/단백질: 5g/칼슘: 150㎎"
롯데푸드 파스퇴르 쾌변 요구르트 ABC 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 150kcal/탄수화물: 32g/당류: 16g/단백질: 5.5g/지방: 1.5g/포화지방: 1.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 85mg/칼슘: 170mg"
롯데푸드 파스퇴르 쾌변 요구르트 골드키위 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 175kcal/탄수화물: 32g/당류: 16g/단백질: 6g/지방: 4.3g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 100mg/칼슘: 180mg/식이섬유: 7.5g"
롯데푸드 파스퇴르 쾌변 요구르트 사과 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 110kcal/탄수화물: 20g/당류: 11g/단백질: 3g/지방: 3.1g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 70mg"
롯데푸드 파스퇴르 쾌변 요구르트 포도 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 110kcal/탄수화물: 20g/당류: 12g/단백질: 3g/지방: 3.1g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 75mg"
롯데푸드 파스퇴르 쾌변 저지방 플레인 150ml,마시는 요구르트/포장형태: 페트/특징: 저지방
롯데푸드 파스퇴르 파스퇴르 에이요 요구르트 145ml 4,마시는 요구르트/포장형태: 페트
롯데푸드 파스퇴르 프로바이오틱 에이요 145ml,마시는 요구르트/포장형태: 페트
룩트 아이슬란딕 요거트 띠크 100g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 190kcal/탄수화물: 8.5g/당류: 1g 미만/단백질: 12g/지방: 12g/포화지방: 8g/트랜스지방: 0.5g 미만/콜레스테롤: 20mg/나트륨: 30mg"
룩트 아이슬란딕 요거트 띠크 450g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 190kcal/탄수화물: 8.5g/당류: 1g 미만/단백질: 12g/지방: 12g/포화지방: 8g/트랜스지방: 0.5g 미만/콜레스테롤: 20mg/나트륨: 30mg"
룩트 아이슬란딕 요거트 마일드 100g,"떠먹는 요구르트/포장형태: 컵/특징: 저지방/
[영양정보] 1회 제공량 100g당 열량: 85kcal/탄수화물: 4g/당류: 3g/단백질: 10.6g/지방: 2.8g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 40mg"
룩트 아이슬란딕 요거트 마일드 450g,"떠먹는 요구르트/포장형태: 컵/특징: 저지방/
[영양정보] 1회 제공량 100g당 열량: 85kcal/탄수화물: 4g/당류: 3g/단백질: 10.6g/지방: 2.8g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 40mg"
룩트 요거트볼 마롱 띠크 100g,떠먹는 요구르트/포장형태: 컵/구성: 아이슬란딕 요거트 띠크 100g+룩트 마롱 스틱 30g
룩트 요거트볼 마롱 마일드 100g,떠먹는 요구르트/포장형태: 컵/특징: 저지방/구성: 아이슬란딕 요거트 마일드 저지방 100g+룩트 마롱 스틱 30g
룩트 요거트볼 베스트팩 4종,떠먹는 요구르트/포장형태: 컵/구성: 요거트볼 허니&그래놀라 띠크 100g+요거트볼 애플&소보로 띠크 100g+요거트볼 허니&초코 띠크 100g+요거트볼 허니&그래놀라 마일드 100g
룩트 요거트볼 블루베리 띠크 100g,떠먹는 요구르트/포장형태: 컵/구성: 아이슬란딕 요거트 띠크 100g+룩트 블루베리 스틱 50g
룩트 요거트볼 스트로베리 띠크 100g,떠먹는 요구르트/포장형태: 컵/구성: 아이슬란딕 요거트 띠크 100g+룩트 스트로베리 스틱 50g
룩트 요거트볼 스트로베리 마일드 100g,떠먹는 요구르트/포장형태: 컵/특징: 저지방/구성: 아이슬란딕 요거트 마일드 저지방 100g+룩트 스트로베리 스틱 50g
룩트 요거트볼 애플&소보로 띠크 100g,떠먹는 요구르트/포장형태: 컵/구성: 아이슬란딕 요거트 띠크 100g+룩트 소보로 그래놀라 25g+룩트 허니 스틱
룩트 요거트볼 얼그레이&허니 마일드 100g,떠먹는 요구르트/포장형태: 컵/특징: 저지방/구성: 아이슬란딕 요거트 마일드 저지방 100g+룩트 얼그레이 쿠키 시리얼 25g
룩트 요거트볼 피넛버터&라즈베리 띠크 100g,떠먹는 요구르트/포장형태: 컵/구성: 아이슬란딕 요거트 띠크 100g+룩트 피넛버터 쿠키 시리얼 25g+룩트 로즈 라즈베리 스틱 30g
룩트 요거트볼 피넛버터&라즈베리 마일드 100g,떠먹는 요구르트/포장형태: 컵/특징: 저지방/구성: 아이슬란딕 요거트 마일드 저지방 100g+룩트 피넛버터 쿠키 시리얼 25g+룩트 로즈 라즈베리 스틱 30g
룩트 요거트볼 피넛버터&허니 띠크 100g,떠먹는 요구르트/포장형태: 컵/구성: 아이슬란딕 요거트 띠크 100g+룩트 피넛버터 쿠키 시리얼 25g
룩트 요거트볼 피넛버터&허니 마일드 100g,떠먹는 요구르트/포장형태: 컵/특징: 저지방/구성: 아이슬란딕 요거트 마일드 저지방 100g+룩트 피넛버터 쿠키 시리얼 25g
룩트 킨디 유기농 요거트 플레인 85g,"마시는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 85g당 열량: 65kcal"
맑은우리산양유 맑은우리 산양유 플레인 요구르트 500ml,마시는 요구르트
맛누리 숲골 꾸덕꾸덕 그릭요거트 150g,떠먹는 요구르트/포장형태: 컵
맛누리 숲골 끝맛까지 고소한 떠먹는 무가당 요거트 밀쿠르트 900ml,"마시는 요구르트/포장형태: 페트/
[영양정보]"
맛누리 숲골 임실치즈마을 프로바이오 더 달콤 스트로베리 900ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 95kcal"
맛누리 숲골 임실치즈마을 프로바이오 요거트 더 새콤 블루베리 900ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 90kcal"
맛누리 숲골 임실치즈마을 프로바이오 요거트 더 진한 플레인 900ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 85kcal"
매일유업 마이리틀 딸기&블루베리 85g,짜먹는 요구르트/포장형태: 파우치
매일유업 매일 바이오 그릭요거트 to go 플레인 120g,짜먹는 요구르트/120g
매일유업 매일 바이오 그릭요거트 to go 플레인 120g + 허니 120g,짜먹는 요구르트/120g
