Name,Spec
기린 오후의 홍차 밀크티 1.5L,차음료/홍차음료/포장형태: 페트
기린 오후의 홍차 밀크티 500ml,차음료/홍차음료/포장형태: 페트
김유조안동식혜 빨간 안동식혜 단지 2kg,차음료/식혜
김유조안동식혜 빨간 안동식혜 단지 4kg,차음료/식혜
김유조안동식혜 빨간 안동식혜 박스 4.5kg,차음료/식혜
김유조안동식혜 빨간 안동식혜 박스 8kg,차음료/식혜
김유조안동식혜 안동 단호박식혜 460ml,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 230ml당 열량: 110kcal/탄수화물: 27g/당류: 25g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 2mg"
김유조안동식혜 안동 수정과 460ml,"차음료/수정과/포장형태: 페트/
[영양정보] 1회 제공량 230ml당 열량: 177kcal/탄수화물: 44g/당류: 42g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 4mg"
김유조안동식혜 안동 찹쌀식혜 460ml,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 230ml당 열량: 131kcal/탄수화물: 32g/당류: 30g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 4mg"
꽃샘식품 곶감 수정과차 15T,차음료/수정과/포장형태: 스틱/총량: 180T/1T당: 15g
남도농산 여주차 1.5L,"차음료/기타차음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 1.5L당 열량: 0kcal/나트륨: 0mg/탄수화물: 0g/당류: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 0g"
남도농산 여주차 500ml,"차음료/혼합세트/포장형태: 페트/박스/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/나트륨: 0mg/탄수화물: 0g/당류: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 0g"
남양 17차 새싹보리 1.5L,차음료/포장형태: 페트
남양 몸이 가벼워지는 시간 17차 340ml,차음료/곡물음료/포장형태: 페트
남양 몸이 가벼워지는 시간 17차 500ml,차음료/곡물음료/포장형태: 페트
남양 몸이 가벼워지는 시간 17차 그린라벨 500ml,차음료/곡물음료/포장형태: 페트
남양유업 몸이 가벼워지는 시간 17차 오리진 1.5L,"차음료/곡물음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
남양유업 몸이 가벼워지는 시간 17차 오리진 340ml,"차음료/곡물음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
남양유업 몸이 가벼워지는 시간 17차 오리진 500ml,"차음료/곡물음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
네니아 유기농 진식혜 80ml,"차음료/식혜/포장형태: 파우치/
[영양정보] 1회 제공량 80ml당 열량: 39kcal/탄수화물: 10g/당류: 7g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
농심 이토엔 릴랙스 쟈스민티 500ml,차음료/기타차음료/포장형태: 페트
농심 이토엔 오이오차 녹차 525ml,"차음료/녹차음료/포장형태: 페트/525ml/
[영양정보]"
농심 카프리썬 알래스카 아이스티 200ml,"차음료/홍차음료/포장형태: 파우치/
[영양정보] 1회 제공량 200ml당 열량: 60kcal/탄수화물: 15g/당류: 14g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
뉴다바이오 카무트 차 340ml,"차음료/곡물음료/포장형태: 페트/
[영양정보] 1회 제공량 340ml당 열량: 0kcal"
다인에이치앤비 서편제 옥수수 수염차 175ml,"차음료/곡물음료/포장형태: 캔/박스/
[영양정보] 1회 제공량 175ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
다인에이치앤비 서편제 홍차 175ml,차음료/홍차음료/포장형태: 캔/박스
달보드레 수제 수정과 500ml,"차음료/수정과/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 36kcal"
달보드레 수제 식혜 500ml,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 48kcal/탄수화물: 11.8g/당류: 6.8g/단백질: 0.2g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 1.1mg"
담터 복숭아 홍차 플러스 1.5L,"차음료/홍차음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
담터 자몽 허니 블랙티 1.5L,"차음료/홍차음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 69kcal"
대일 참맑은 옥수수수염차 175ml,차음료/곡물음료/포장형태: 캔류/175ml
대일F&B 참맑은 보성녹차 180ml,"차음료/녹차음료/포장형태: 캔/
[영양정보] 1회 제공량 180ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
대일F&B 참맑은 식혜 175ml,"차음료/식혜/포장형태: 캔/박스/
[영양정보] 1회 제공량 175ml당 열량: 60kcal"
대일F&B 참맑은 옥수수수염차 175ml,차음료/곡물음료/포장형태: 캔/박스
대일F&B 참맑은 우롱차 175ml,"차음료/곡물음료/포장형태: 캔/박스/
[영양정보] 1회 제공량 175ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
대일F&B 참맑은 헛개차 175ml,"차음료/포장형태: 캔/
[영양정보] 1회 제공량 175ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
대일F&B 참맑은 홍차 175ml,"차음료/홍차음료/포장형태: 캔/박스/
[영양정보] 1회 제공량 175ml당 열량: 50kcal/탄수화물: 12g/당류: 11g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
대한제분 곰표 밀과 보리가 자라곰 곰표 밀식혜 1.8L,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 46kcal"
델몬트 실론티 240ml 30캔,차음료
동서식품 보리차 500ml,차음료/곡물음료/포장형태: 페트
동서식품 옥수수차 500ml,차음료/곡물음료/포장형태: 페트
동아오츠카 데자와 로얄밀크티 240ml,"차음료/홍차음료/포장형태: 캔/박스/
[영양정보] 1회 제공량 240ml당 열량: 95kcal/탄수화물: 18g/당류: 14g/단백질: 2g/지방: 1.8g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 4mg/나트륨: 0mg"
동아오츠카 데자와 로얄밀크티 500ml,"차음료/홍차음료/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 190kcal/탄수화물: 38g/당류: 34g/단백질: 3g/지방: 3g/포화지방: 1.9g/트랜스지방: 0g/콜레스테롤: 8mg/나트륨: 85mg"
동아오츠카 블랙빈티 340ml,"차음료/곡물음료/포장형태: 페트/
[영양정보] 1회 제공량 340ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg"
동우당제약 몸애단비 유기농 우엉차 500ml,차음료/곡물음료/포장형태: 페트/박스
동원F&B 무라벨 에코 보리차 1.5L,"차음료/곡물음료/포장형태: 페트/무라벨/
[영양정보]"
동원F&B 밥알을 걸러 깔끔한 정식혜 175ml,"차음료/식혜/포장형태: 캔/
[영양정보] 1회 제공량 175ml당 열량: 50kcal/탄수화물: 13g/당류: 13g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
동원F&B 보성 말차 500ml,차음료/녹차음료/포장형태: 페트
동원F&B 보성녹차 1.5L,"차음료/녹차음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 200ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
동원F&B 보성녹차 340ml x 24개 차음료 음료도매,차음료
동원F&B 보성녹차 350ml,"차음료/녹차음료/포장형태: 페트/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg"
동원F&B 보성말차 500ml,"차음료/녹차음료/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 35mg"
동원F&B 보성홍차 아이스티 레몬차 제로 500ml 12입+복숭아 맛 12입,차음료/제로칼로리
동원F&B 보성홍차 아이스티 복숭아 500ml 12입+레몬 500ml 12입 P3,차음료
동원F&B 보성홍차 아이스티 제로 레몬 500ml,"차음료/홍차음료/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 500ml당 열량: 0kcal"
동원F&B 보성홍차 아이스티 제로 복숭아 500ml,"차음료/홍차음료/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 500ml당 열량: 0kcal"
동원F&B 보성홍차 아이스티 제로 샤인머스캣 500ml,"차음료/홍차음료/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal"
동원F&B 보성홍차 아이스티 제로 애플 500ml,"차음료/홍차음료/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal"
동원F&B 순백 보리차 1.5L,차음료/곡물음료/포장형태: 페트/박스
동원F&B 순백 보리차 500ml,차음료/곡물음료/포장형태: 페트/박스
동원F&B 양반 배수정과 500ml,"차음료/수정과/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 228kcal/탄수화물: 56g/당류: 53g/단백질: 0g/지방: 0.4g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg"
동원F&B 양반 배식혜 1.5L,"차음료/식혜/포장형태: 페트/박스/
[영양정보] 1회 제공량 100ml당 열량: 53kcal/탄수화물: 13g/당류: 12g/단백질: 0g/지방: 0.1g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 6mg"
동원F&B 양반 배식혜 500ml,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 269kcal/탄수화물: 66g/당류: 61g/단백질: 0g/지방: 0.6g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg"
동원F&B 양반 배식혜 500ml 24개입,차음료
동원F&B 양반 오미자 500ml,차음료/포장형태: 페트/500ml
동원F&B 에코 보리차 1.5L,차음료/곡물음료/포장형태: 페트/무라벨/박스
동원F&B 옥수수수염차 1.5L,"차음료/곡물음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 200ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
동원F&B 옥수수수염차 175ml,차음료/곡물음료/포장형태: 캔/박스
동원F&B 옥수수수염차 350ml,"차음료/곡물음료/포장형태: 페트/
[영양정보] 1회 제공량 175ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
동원F&B 우리집 보리차 1.5L,차음료/곡물음료/포장형태: 페트
동원F&B 정성껏 빚은 정식혜 238ml,"차음료/식혜/포장형태: 캔/
[영양정보] 1회 제공량 238ml당 열량: 85kcal/탄수화물: 21g/당류: 21g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
동원F&B 정식혜 175ml,"차음료/식혜/포장형태: 캔/
[영양정보]"
동원F&B 정식혜 238ml,"차음료/식혜/포장형태: 캔/
[영양정보]"
동원F&B 청수연 레몬 녹차 340ml,"차음료/녹차음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 340ml당 열량: 115kcal"
디자인앤본두 샐러드보울 시크혜 단호박 245ml,차음료/식혜/포장형태: 병
디자인앤본두 샐러드보울 시크혜 오늘 245ml,차음료/식혜/포장형태: 병
디저트앤 옛날 식혜 790ml,차음료/식혜/포장형태: 파우치/박스
딜마 레몬&라임 블랙티 300ml,차음료/포장형태: 병
딜마 화이트 피치 블랙티 300ml,차음료/홍차음료/포장형태: 병
롯데마트 온리프라이스 복숭아 아이스티 1.5L,"차음료/홍차음료/포장형태: 파우치/
[영양정보] 1회 제공량 100ml당 열량: 50kcal/탄수화물: 12.6g/당류: 12g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
롯데칠성음료 가벼운 매력 옥수수수염차 500ml,"차음료/곡물음료/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg"
롯데칠성음료 고향집 식혜 175ml,"차음료/식혜/포장형태: 캔/
[영양정보] 1회 제공량 175ml당 열량: 85kcal/탄수화물: 20g/당류: 19g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 더하다 보리차 플러스 500ml,차음료/곡물음료/포장형태: 페트
롯데칠성음료 더하다 옥수수 수염차 플러스 500ml,"차음료/곡물음료/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 35kcal/탄수화물: 13.5g/당류: 0g/단백질: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/나트륨: 70mg/식이섬유: 9.6g"
롯데칠성음료 더하다 우엉차 플러스 500ml,차음료/곡물음료/포장형태: 페트
롯데칠성음료 더하다 헛개차 플러스 500ml,"차음료/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 25kcal"
롯데칠성음료 립톤 아이스티 복숭아 355ml,"차음료/홍차음료/포장형태: 캔/
[영양정보] 1회 제공량 100ml당 열량: 30kcal/탄수화물: 8g/당류: 8g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 립톤 아이스티 복숭아 500ml,"차음료/홍차음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 30kcal/탄수화물: 8g/당류: 8g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 상쾌한 시작 아침헛개 500ml,"차음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 솔의눈 240ml,"차음료/기타차음료/포장형태: 캔/
[영양정보] 1회 제공량 240ml당 열량: 75kcal/탄수화물: 19g/당류: 19g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg"
롯데칠성음료 솔의눈 500ml,"차음료/기타차음료/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 160kcal/탄수화물: 40g/당류: 39g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 60mg"
롯데칠성음료 수미네 잔치집 식혜 1.5L,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 52kcal/탄수화물: 13g/당류: 13g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 수미네 잔치집 식혜 340ml,"차음료/식혜/포장형태: 캔/
[영양정보] 1회 제공량 340ml당 열량: 180kcal/탄수화물: 44g/당류: 44g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
롯데칠성음료 수미네 잔치집식혜 340ml 48캔,차음료
롯데칠성음료 실론티 살구밀크티 240ml,차음료/밀크티/포장형태: 페트
롯데칠성음료 실론티 티 하우스 나니 살구밀크티 240ml,차음료/홍차음료/포장형태: 페트
롯데칠성음료 옥수수수염차 500ml,차음료/곡물음료/포장형태: 페트
롯데칠성음료 작두콩차 500ml,차음료/곡물음료/포장형태: 페트
롯데칠성음료 잔치집 식혜 240ml,"차음료/식혜/포장형태: 캔/박스/
[영양정보] 1회 제공량 240ml당 열량: 110kcal/탄수화물: 27g/당류: 26g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 잔치집 식혜 340ml,"차음료/식혜/포장형태: 캔/
[영양정보] 1회 제공량 340ml당 열량: 165kcal/탄수화물: 39g/당류: 36g/단백질: 2g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 잔치집식혜 340ml,"차음료/식혜/포장형태: 캔/
[영양정보]"
롯데칠성음료 잘빠진 하루 초가을 우엉차 500ml,"차음료/곡물음료/포장형태: 페트/박스/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
롯데칠성음료 홍차의꿈 실론티 레몬 175ml,"차음료/홍차음료/포장형태: 캔/박스/
[영양정보] 1회 제공량 175ml당 열량: 72kcal/탄수화물: 17g/당류: 14g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 홍차의꿈 실론티 레몬 240ml,"차음료/홍차음료/포장형태: 캔/
[영양정보] 1회 제공량 240ml당 열량: 72kcal/탄수화물: 17g/당류: 14g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
롯데칠성음료 홍차의꿈 실론티 레몬 제로 500ml,"차음료/홍차음료/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 8g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg/알룰로오스: 7g"
롯데칠성음료 황금보리 500ml,차음료/곡물음료/포장형태: 페트
맥널티 복숭아 자몽 아이스티 제로 500ml 12개 24개,차음료/제로칼로리
맥널티 자몽 아이스티 제로 500ml,"음료베이스/차음료/아이스티/포장형태: 페트/제로칼로리/
[영양정보]"
미스터브라운 벨벳 밀크티 580ml,차음료/홍차음료/포장형태: 페트
밀양산동농협 해담드리 식혜 2L,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 102kcal/탄수화물: 24g/당류: 18g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 26mg"
바이오포트코리아 발란스그로우 복숭아 아이스티 230ml,음료베이스/차음료/아이스티/포장형태: 파우치
바이오포트코리아 밸런스그로우 복숭아 아이스티 230ml,"차음료/홍차음료/포장형태: 파우치/
[영양정보] 1회 제공량 230ml당 열량: 95kcal/나트륨: 0mg/탄수화물: 23g/당류: 22g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 0g"
봉평 메밀 냉식혜 1.5L,"차음료/식혜/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 82kcal/탄수화물: 20g/당류: 19.4g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 6mg"
