Name,Spec,ImageURL
농심 후르츠텔라 요구르트향,카라멜/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\농심 후르츠텔라 요구르트향.jpg
롯데웰푸드 ABC 초콜릿,"초콜릿/187g/알레르기성분: 대두, 우유/저염/실온보관/
[영양정보] 표시기준분량: 187g/열량: 100g당 571kcal/탄수화물: 56g/당류: 56g/단백질: 8g/지방: 35g/포화지방: 23g/트랜스지방: 0.5g/콜레스테롤: 10mg/나트륨: 70mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 ABC 초콜릿.jpg
린트 엑설런스 다크 99%,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\린트 엑설런스 다크 99%.jpg
해태제과 자유시간 리얼초코,"초코바/36g/알레르기성분: 대두, 땅콩, 계란, 우유/표시기준분량: 36g/열량: 180kcal/탄수화물: 22g/당류: 19g/단백질: 3g/지방: 9g/포화지방: 4.5g/트랜스지방: 0g/콜레스테롤: 5mg 미만/나트륨: 55mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\해태제과 자유시간 리얼초코.jpg
Sucere 멜로 빅 머쉬멜로우,"사탕/100g/알레르기성분: 쇠고기/무지방/무염/원산지: 필리핀/
[영양정보] 표시기준분량: 10g/열량: 35kcal/탄수화물: 8g/당류: 6g/단백질: 0.3g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\Sucere 멜로 빅 머쉬멜로우.jpg
마즈스니커즈 펀사이즈,"초코바/1361g/알레르기성분: 대두, 밀, 계란, 우유/
[영양정보] 표시기준분량: 20g(1개)/열량: 100kcal/탄수화물: 12g/당류: 10g/단백질: 2g/지방: 4.8g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 45mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\마즈스니커즈 펀사이즈.jpg
포지타노 레몬캔디,사탕/125g/무지방/원산지: 이탈리아/표시기준분량: 100g/열량: 376kcal/탄수화물: 94g/당류: 66g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0g/나트륨: 0g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\포지타노 레몬캔디.jpg
퍼페티반멜레 츄파춥스 슬림휠입,사탕/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\퍼페티반멜레 츄파춥스 슬림휠입.jpg
롯데웰푸드 크런키,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 크런키.jpg
이마트 노브랜드 다크 초콜릿,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\이마트 노브랜드 다크 초콜릿.jpg
로아커 웨하스 미니스 믹스,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\로아커 웨하스 미니스 믹스.jpg
타야스 투바나 초콜릿,초콜릿/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\타야스 투바나 초콜릿.jpg
롯데웰푸드 아몬드 초코볼,과자/초콜릿/디저트/초콜릿/초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 아몬드 초코볼.jpg
해태제과 자유시간,초코바,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\해태제과 자유시간.jpg
퍼페티반멜레 후르트텔라 후르트믹스,카라멜,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\퍼페티반멜레 후르트텔라 후르트믹스.jpg
크라운제과 마이쮸 포도 사과,카라멜,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\크라운제과 마이쮸 포도 사과.jpg
산과들에 다크초코아몬드,초코볼,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\산과들에 다크초코아몬드.jpg
혜성 애플 망고젤리,"젤리/1kg/무지방/저염/
[영양정보] 표시기준분량: 100g/열량: 142.8kcal/탄수화물: 81.3g/당류: 41.2g/단백질: 0.6g/지방: 0g/포화지방: 0mg/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 105mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\혜성 애플 망고젤리.jpg
해태제과 연양갱,"양갱/50g/무지방/무염/
[영양정보] 표시기준분량: 50g/열량: 145kcal/탄수화물: 34g/당류: 25g/단백질: 2g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\해태제과 연양갱.jpg
롯데웰푸드 목캔디 허브민트,사탕/137g/표시기준분량: 137g/열량: 530kcal/탄수화물: 132g/당류: 104g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 목캔디 허브민트.jpg
몽스 아이스버그 허브 캔디,과자/초콜릿/디저트/사탕/젤리/사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\몽스 아이스버그 허브 캔디.jpg
발로나 발로나 에콰토리얼 누아 55%,,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\발로나 발로나 에콰토리얼 누아 55%.jpg
마즈트윅스 미니스,"초코바/1.12kg/알레르기성분: 대두, 밀, 우유/
[영양정보] 표시기준분량: 30g/열량: 145kcal/탄수화물: 19g/당류: 15g/단백질: 1g/지방: 7g/포화지방: 4.1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 50mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\마즈트윅스 미니스.jpg
초코무초입,초코바,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\초코무초입.jpg
페레로 로쉐,과자/초콜릿/디저트/초콜릿/초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\페레로 로쉐.jpg
비바니 유기농 다크 92% 초콜릿 한박스,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\비바니 유기농 다크 92% 초콜릿 한박스.jpg
더존건강 한끼 곤약젤리 버라이어티 팩15종세트,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\더존건강 한끼 곤약젤리 버라이어티 팩15종세트.jpg
워커스 어쏘티드 토피 초콜릿 카라멜,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\워커스 어쏘티드 토피 초콜릿 카라멜.jpg
국제제과 멜랜드 프라임 디저트 캔디,사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\국제제과 멜랜드 프라임 디저트 캔디.jpg
아사히 민티아 콜드스매쉬,사탕/7g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\아사히 민티아 콜드스매쉬.jpg
오리온 더 자일리톨 리필,껌/122g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\오리온 더 자일리톨 리필.jpg
퍼페티반멜레 멘토스 미니 멘토스 레인보우,사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\퍼페티반멜레 멘토스 미니 멘토스 레인보우.jpg
위글리 이클립스 스피어민트향,사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\위글리 이클립스 스피어민트향.jpg
마즈스니커즈 픽앤믹스,"초코바/800g/약40개입/
[영양정보] 표시기준분량: 20g/열량: 100kcal/탄수화물: 12g/당류: 10g/단백질: 2g/지방: 4.8g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 45mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\마즈스니커즈 픽앤믹스.jpg
동서식품 오레오 화이트 샌드위치 쿠키,과자/초콜릿/디저트/사탕/젤리/젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\동서식품 오레오 화이트 샌드위치 쿠키.jpg
엠바레 밀크캐러멜,카라멜,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\엠바레 밀크캐러멜.jpg
카스가이 구로아메 흑사탕,사탕/129g/알레르기성분: 대두/무지방/저염/표시기준분량: 100g/열량: 384kcal/탄수화물: 96g/당류: 87g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 107mg,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\카스가이 구로아메 흑사탕.jpg
네슬레 킷캣 오리지널 미니,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\네슬레 킷캣 오리지널 미니.jpg
