Name,Spec,ImageURL
동서식품 동서 루이보스 보리차,보리차/티백형/총량: 100T/원산지: 외국산/1T당: 1.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동서식품 동서 루이보스 보리차.jpg
고려인삼제품공사 고향전지밀,기타 차/분말/원산지: 외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\고려인삼제품공사 고향전지밀.jpg
대호식품 오곡 율무차,율무차/분말/원산지: 외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\대호식품 오곡 율무차.jpg
샘표식품 순작 통알곡 결명자차,결명자차/원물(잎차)/원산지: 외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\샘표식품 순작 통알곡 결명자차.jpg
샘표식품 순작 유기농 통알곡 옥수수차,옥수수차/원산지: 외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\샘표식품 순작 유기농 통알곡 옥수수차.jpg
희창유업 뉴 율무차,율무차/분말/원산지: 외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\희창유업 뉴 율무차.jpg
다농원 맑은 결명자차,결명자차/티백형/총량: 100T/원산지: 외국산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\다농원 맑은 결명자차.jpg
꽃샘식품 스테비아 콘푸레이크 천마차입,분말/스틱형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\꽃샘식품 스테비아 콘푸레이크 천마차입.jpg
쌍계명차 결명자차 100티백,결명자차/티백형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\쌍계명차 결명자차 100티백.jpg
샘표식품 유기농 통알곡 옥수수차,옥수수차,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\샘표식품 유기농 통알곡 옥수수차.jpg
서강유업 율무차,율무차/분말/원산지: 외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\서강유업 율무차.jpg
동서식품 동서 결명자차,결명자차/티백형/총량: 18T/원산지: 외국산/1T당: 8g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동서식품 동서 결명자차.jpg
다농원 구수하고 은은한맛 둥굴레차,둥굴레차/티백형/총량: 200T/원산지: 외국산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\다농원 구수하고 은은한맛 둥굴레차.jpg
오뚜기 아몬드 호두 율무차,율무차/스틱형/총량: 100T/원산지: 외국산/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\오뚜기 아몬드 호두 율무차.jpg
녹차원 팔방미인 옥수수수염차,옥수수차/티백형/총량: 100T/원산지: 외국산/1T당: 1.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\녹차원 팔방미인 옥수수수염차.jpg
쌍계명차 김동곤 명인이 만든 블랙보리,보리차/티백형/총량: 100T/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\쌍계명차 김동곤 명인이 만든 블랙보리.jpg
오뚜기 잣 호두 율무차,율무차/스틱형/총량: 100T/원산지: 외국산/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\오뚜기 잣 호두 율무차.jpg
