Name,Spec,ImageURL
동서식품 제티 초코렛맛,"핫초코/분말/스틱형/총량: 50T/중량: 17g/원재료: 설탕, 코코아믹스 15%, 바닐린",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\동서식품 제티 초코렛맛.jpg
허쉬 카카오분말 100% 코코아,핫초코/분말/용기형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\허쉬 카카오분말 100% 코코아.jpg
동서식품 제티 초콕 초코렛맛,핫초코/분말/스틱형/총량: 30T/1T당: 3.6g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\동서식품 제티 초콕 초코렛맛.jpg
동서식품 미떼 핫초코 오리지날,핫초코/분말/스틱형/총량: 10T/1T당: 30g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\동서식품 미떼 핫초코 오리지날.jpg
스위스미스 핫 코코아 믹스 마시멜로,핫초코/분말/스틱형/총량: 60T/1T당: 28g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\스위스미스 핫 코코아 믹스 마시멜로.jpg
네슬레 핫쵸코,핫초코/분말/파우치형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\네슬레 핫쵸코.jpg
담터 핫초코 오리지날,핫초코/분말/스틱형/총량: 250T/1T당: 20g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\담터 핫초코 오리지날.jpg
담터 코코아차,핫초코/분말/파우치형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\담터 코코아차.jpg
한국맥널티 스테비아 제로슈가 핫초코라떼,핫초코/분말/스틱형/총량: 30T/1T당: 15g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\한국맥널티 스테비아 제로슈가 핫초코라떼.jpg
네슬레 네스퀵 초콜릿맛,핫초코/분말/스틱형/총량: 80T/1T당: 13.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\네슬레 네스퀵 초콜릿맛.jpg
스위스미스 핫 코코아 믹스 밀크초콜릿,핫초코/분말/스틱형/총량: 60T/1T당: 28g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\스위스미스 핫 코코아 믹스 밀크초콜릿.jpg
네슬레 핫초코 오리지날,핫초코/분말/파우치형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\네슬레 핫초코 오리지날.jpg
허쉬 오리지널 핫초코,핫초코/분말/스틱형/총량: 24T/1T당: 30g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\핫초코_코코아\허쉬 오리지널 핫초코.jpg
