Name,Spec,ImageURL
바쏘 엑스트라버진 올리브오일,올리브유,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\바쏘 엑스트라버진 올리브오일.jpg
이마트 노브랜드 엑스트라버진 올리브유,오일/식용유/올리브유/외국산/엑스트라버진,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\이마트 노브랜드 엑스트라버진 올리브유.jpg
데체코 엑스트라버진 올리브오일,오일/식용유/올리브유/외국산/엑스트라버진,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\데체코 엑스트라버진 올리브오일.jpg
사조대림 해표 포도씨유,오일/식용유/포도씨유/외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\사조대림 해표 포도씨유.jpg
주스 엑스트라버진 올리브유/튀르키예,올리브유,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\주스 엑스트라버진 올리브유_튀르키예.jpg
루글리오 엑스트라버진 올리브오일,오일/식용유/올리브유/이탈리아,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\루글리오 엑스트라버진 올리브오일.jpg
시아스 화유 불맛기름,오일/식용유/고추기름/외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\시아스 화유 불맛기름.jpg
올리타리아 엑스트라버진 올리브유,오일/식용유/올리브유/외국산/엑스트라버진,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\올리타리아 엑스트라버진 올리브유.jpg
사조대림 해표 압착 올리브유,오일/식용유/올리브유/외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\사조대림 해표 압착 올리브유.jpg
초슨푸드 아보카도 오일,오일/식용유/아보카도오일/외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\초슨푸드 아보카도 오일.jpg
오뚜기 옛날 참기름,"오일/식용유/참기름/유리/베트남,미얀마,중국",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\오뚜기 옛날 참기름.jpg
CJ제일제당 백설 콩기름,오일/식용유/콩기름/외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\CJ제일제당 백설 콩기름.jpg
사조대림 해표 맑고 신선한 식용유,오일/식용유/콩기름/외국산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\사조대림 해표 맑고 신선한 식용유.jpg
Alimentos Sanol 산루카스 엑스트라버진 아보카도 오일,오일/식용유/아보카도오일/외국산/엑스트라버진,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\식용유_참기름\Alimentos Sanol 산루카스 엑스트라버진 아보카도 오일.jpg
