Id,Name,Type,Price,Mall,Timestamp
제너럴밀스 쿠키크리스프 시리얼 초콜릿 칩 쿠키 518g 4팩,"1,288원/10g",66730,1몰,,일반 시리얼
룩트 룩트 피넛버터 쿠키 시리얼 200g 무농약 통밀 아침식사대용,650원/10g,13000,4몰,,일반 시리얼
Cookie Crisp 초콜릿 칩 쿠키 통 곡물 시리얼 518g x2팩,878원/10g,45500,1몰,,일반 시리얼
켈로그 농심 후루트링 컵시리얼 30g,380원/10g,1140,5몰,,일반 시리얼
켈로그 켈로그 레이즌 브랜 크런키 컵시리얼 80g 12팩,"6,025원/10g",48200,2몰,,일반 시리얼
타파티아 밥스 밀 핫 시리얼 737g 4팩 라이스,"1,115원/10g",82200,1몰,,일반 시리얼
비타 크리스피 크런치 60g X4 몰트 시리얼 비스킷,"1,770원/10g",10620,2몰,,일반 시리얼
애로우헤드 밀스 스펠트 플레이크 시리얼 340g 2팩,"1,421원/10g",48300,1몰,,일반 시리얼
오트밀분말 1kg 볶음 귀리 100 시리얼 가루 뮤즐리,91원/10g,9100,1몰,,오트밀 시리얼
퀘이커 퀘이커 오트밀 시리얼 프로틴 366g 2박스 바나나넛,"1,108원/10g",40560,1몰,,오트밀 시리얼
켈로그 켈로그 뉴트리 그레인 시리얼 바 37g 3종 48개,428원/10g,76000,1몰,,일반 시리얼
퀘이커 아베나 인스턴트 오트 시나몬 시리얼믹스 330g,948원/10g,31300,2몰,,일반 시리얼
켈로그 켈로그 스페셜케이 프로틴 오리지날 시리얼 538g 2개,336원/10g,36200,4몰,,일반 시리얼
퀘이커 퀘이커 캡엔 크런치베리 시리얼 오리지날 398g 4팩,"1,930원/10g",76800,1몰,,일반 시리얼
든 그레이엄 스모스 트리트 시리얼 바 1.06oz 30g X 16개입,"5,857원/10g",17570,2몰,,일반 시리얼
그래놀라 포스트 골든그래놀라바 108g 1박스 20개입 시리얼,"5,074원/10g",54800,2몰,,그래놀라 시리얼
Natures Path 오가닉 메사 선라이즈 시리얼 750g 6팩,"1,992원/10g",149400,1몰,,일반 시리얼
제너럴밀스 럴밀스 럭키참 마쉬멜로우 시리얼 2박스 1.3kg,207원/10g,26860,1몰,,일반 시리얼
켈로그 켈로그 코코아 크리스피 컵시리얼 65g 12개,967원/10g,75400,1몰,,일반 시리얼
제너럴밀스 치리오스 구운 통곡물 오트 시리얼 576g 2개입,627원/10g,36100,1몰,,일반 시리얼
KIND 카인드 시리얼 바 과일 너츠 바 40g 12개,"1,788원/10g",85800,1몰,,일반 시리얼
트레이더조 트레이더조 바닐라 아몬드 그래놀라 시리얼 454g 2팩,753원/10g,34200,5몰,,그래놀라 시리얼
리세스 퍼프 트리트 시리얼 바 0.85 24g X 16개입,"7,321원/10g",17570,1몰,,일반 시리얼
제너럴밀스 럴밀스 애플 시나몬 치어리오스 시리얼 569g 2개,382원/10g,43440,2몰,,일반 시리얼
제너럴밀스 럴밀스 초콜릿 칩 쿠키 시리얼 대용량 992g 35oz,245원/10g,24270,1몰,,일반 시리얼
퀘이커 인스턴트 그리츠 버터맛 시리얼 42g 12팩,"10,667원/10g",44800,3몰,,일반 시리얼
켈로그 시리얼 1.56kg 미니 위츠 Kellogg’s Frosted Mini Wheats 55 oz.,301원/10g,46900,1몰,,일반 시리얼
Malt O Meal 오트 블랜더 허니아몬드 시리얼 382g 2팩,859원/10g,32800,1몰,,일반 시리얼
씨튼베이커리 유기농 해달별 후레이크 240g,261원/10g,6260,5몰,,일반 시리얼
퀘이커 Quaker 시리얼 그래놀라 바 초콜렛칩 58개입 1.39kg,384원/10g,53400,1몰,,그래놀라 시리얼
동서식품 포스트 통곡물 건강한칠곡 300g 2개,168원/10g,10070,32몰,,일반 시리얼
트레이더조 스트로베리로우핏 시리얼 바 6EA 222g 4팩,"2,363원/10g",52460,2몰,,일반 시리얼
Quaker Hot Oat Bran Hot Cereal 퀘이커 핫 오트 브랜 핫 시리얼 16온스 453g 1팩,762원/10g,34500,1몰,,일반 시리얼
퀘이커 퀘이커 레이즌 스파이스 오트밀 시리얼 430g 4팩,"1,418원/10g",60980,1몰,,오트밀 시리얼
퀘이커 Quaker 퀘이커 오트 올드 패션드 시리얼 1.19kg,440원/10g,52400,1몰,,일반 시리얼
오트밀 스퀘어 슈거 크런치 시리얼 411g 2팩,968원/10g,39800,3몰,,오트밀 시리얼
퀘이커 퀘이커 라이프 멀티그레인 시리얼 시나몬 370g 3박스,"1,076원/10g",39800,1몰,,일반 시리얼
켈로그 시리얼 푸로스트 콘 1.5kg 4개,145원/10g,86910,1몰,,일반 시리얼
켈로그 켈로그 즌 브랜 시리얼 2.1kg,196원/10g,41100,2몰,,일반 시리얼
퀘이커 퀘이커 오트밀 스퀘어 시리얼 시나몬 411g 4팩 - Quaker Oatmeal Squares Cereal,"1,224원/10g",50300,1몰,,오트밀 시리얼
General Mills 골든 그레이엄 시리얼 331g 2팩,982원/10g,32500,1몰,,일반 시리얼
제너럴밀스 럴밀스 치리오스 시리얼 컵 1.3oz 36g 12개,"1,481원/10g",64000,1몰,,일반 시리얼
퀘이커 퀘이커 시리얼 인스턴트 그릿츠 버라이터 2박스 366g,"1,331원/10g",48700,1몰,,일반 시리얼
퀘이커 오트 올드 패션드 오트밀 시리얼 2.26kg 2팩,288원/10g,65200,1몰,,오트밀 시리얼
Kashi 카시 GO 피넛버터 크런치 시리얼 374g 2개,612원/10g,45800,1몰,,일반 시리얼
플라하반 플라하반 퀵오트 오리지날 35g x 40 시리얼 코스트코,"9,397원/10g",32890,1몰,,일반 시리얼
몰트오밀 브랙퍼스트 시리얼 프로스트 플레이크 1.67kg 지퍼백,143원/10g,23855,2몰,,일반 시리얼
몰트오밀 브랙퍼스트 시리얼 초콜릿 칩 쿠키 963g,165원/10g,15903,1몰,,일반 시리얼
동서식품 포스트 골든 그래놀라 아몬드 빈 360g 4개,128원/10g,18500,2몰,,그래놀라 시리얼
켈로그 아몬드 푸레이크 300g x4개,517원/10g,15500,1몰,,일반 시리얼
동서식품 포스트 골든 그래놀라 크런치 360g + 후르츠 360g,"10,880원/1개",10880,2몰,,그래놀라 시리얼/골든 그래놀라 크런치 360g/골든 그래놀라 후르츠 360g
co커클랜드 그래놀라 바 1.54kg 시리얼바 영양간식 그래놀라바 영양바 과자 익일 순차출고예정,156원/10g,24000,3몰,,그래놀라 시리얼
썬키스트 썬키스트 너트바 프리미엄 35g x 30개 시리얼바,351원/10g,36900,1몰,,일반 시리얼
카디언팜 오가닉 브랙퍼스트 시리얼 퓨어리오스 243g,502원/10g,12200,1몰,,일반 시리얼
트레이더조 트레이더조 크런치 시나몬 스퀘어 시리얼 346g 2팩,951원/10g,32900,2몰,,일반 시리얼
럴밀스 치리오스 크런치 시리얼 13.1oz 371g 2팩,"1,195원/10g",44320,1몰,,일반 시리얼
동서식품 포스트 오레오 오즈 레드 250g a,140원/10g,3500,2몰,,일반 시리얼
카쉬 카쉬 고 브렉퍼스트 시리얼 시나몬 크리스프 397g 2팩,"1,239원/10g",49200,1몰,,일반 시리얼
Kashi GO Toasted Berry Crisp Cereal 카시 고 토스티드 베리 크리스프 시리얼 비건 397g 3팩,"2,022원/10g",80275,1몰,,일반 시리얼
Reeses 리세스 퍼프 리얼 피넛 버터 시리얼 326g 2팩,997원/10g,32500,5몰,,일반 시리얼
제너럴밀스 제네럴밀스 Lucky Charms 마시멜로 시리얼 422g 팩,"1,237원/10g",52200,1몰,,일반 시리얼
네슬레 Nestle 네슬레 쿠키 크리스피 시리얼 500g 2팩,"1,028원/10g",51400,2몰,,일반 시리얼
켈로그 콘 푸레이크 시리얼 1200g,79원/10g,9500,2몰,,일반 시리얼
동서식품 포스트 동서식품 포스트 콘후레이크 500g,190원/10g,9510,5몰,,일반 시리얼
조단스 뮤즐리 1kg 1개,164원/10g,16390,4몰,,뮤즐리 시리얼
동서식품 포스트 태풍몰+ 오레오오즈 250g,126원/10g,3140,2몰,,일반 시리얼
오리온 오그래놀라 식물성100 통과일 350g,417원/10g,14590,1몰,,그래놀라 시리얼
동서식품 포스트 마시멜로 프루티 페블스 시리얼 2개 311g,365원/10g,22690,1몰,,일반 시리얼
"롯데웰푸드 퀘이커 마시는 오트밀 그레인서리태 EC, 1000g, 20봉, 1박스",202원/10g,20210,1몰,,오트밀 시리얼
동서식품 포스트 그래놀라 크랜베리 아몬드 시리얼 570g 8개,76원/10g,34860,5몰,,그래놀라 시리얼
켈로그 레드베리 시리얼 에너지바 25g 36개,364원/10g,32800,3몰,,일반 시리얼
씨알푸드 씨알로 콘앤스위트 1500g 1개,73원/10g,11010,2몰,,일반 시리얼
켈로그 첵스초코 문앤스타 420g x 4개,108원/10g,18170,12몰,,일반 시리얼
씨알푸드 씨알로 뽀로로 콘플레져 시리얼 560g 2개,80원/10g,9000,3몰,,일반 시리얼
볼제너뮬러 유기농 초코크런치 400g 시리얼 1개,220원/10g,8800,1몰,,일반 시리얼
켈로그 콘푸로스트 시리얼 1320g 2개,60원/10g,15960,27몰,,일반 시리얼
"켈로그 시리얼 오곡 첵스초코 1,200g x 1개 대용량",100원/10g,11970,4몰,,일반 시리얼
