Name,Spec
동원F&B 덴마크 목장 오리지널 무항생제인증 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 120ml당 열량: 75kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 65mg"
동원F&B 덴마크 무항생제 멸균우유1세트,
동원F&B 덴마크 바나바나우유,바나나우유/마시는타입/300ml
동원F&B 덴마크 부스팅즈 초코드링크,"초코우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 170kcal"
동원F&B 덴마크 부스팅즈 커피드링크,커피우유/포장형태: 팩
동원F&B 덴마크 산양우유,
동원F&B 덴마크 소화가 잘 되는 우유 락토프리,포장형태: 팩/특징: 락토프리/180ml
동원F&B 덴마크 소화가 잘되는 우유 락토프리,포장형태: 팩/특징: 락토프리
동원F&B 덴마크 유기농 우유,"흰우유/포장형태: 팩/특징: 멸균우유, 유기농/
[영양정보] 1회 제공량 120ml당 열량: 80kcal"
동원F&B 덴마크 초코초코우유,"초코우유/포장형태: 팩/
[영양정보] 1회 제공량 200ml당 열량: 225kcal/탄수화물: 35g/당류: 34g/단백질: 6g/지방: 7g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 105mg"
동원F&B 덴마크 커피커피 우유,커피우유/마시는 요구르트
동원F&B 소와나무 고칼슘 우유,흰우유/포장형태: 팩
동원홈푸드 비비드 스위트 저당 초코라떼,"초코우유/포장형태: 파우치/
[영양정보] 1회 제공량 200ml당 열량: 150kcal"
롯데마트 오늘좋은 1등급 우유,"흰우유/포장형태: 팩/
[영양정보] 1회 제공량 100ml당 열량: 65kcal"
롯데마트 오늘좋은 1등급 저지방 우유,"흰우유/포장형태: 팩/특징: 저지방/
[영양정보] 1회 제공량 100ml당 열량: 48kcal"
롯데웰푸드 파스퇴르 우유 바나나,
롯데칠성음료 가나 초코라떼,"초코우유/포장형태: 캔/
[영양정보] 1회 제공량 175ml당 열량: 90kcal/탄수화물: 20g/당류: 19g/단백질: 2g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스트롤: 5mg 미만/나트륨: 60mg"
롯데푸드 파스퇴르 LB-9 유산균 우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 135kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 25mg/나트륨: 110mg/칼슘: 220mg"
롯데푸드 파스퇴르 LB-9 유산균우유,"흰우유/포장형태: 페트/
[영양정보]"
롯데푸드 파스퇴르 강원청정목장 프리미엄골드우유,
롯데푸드 파스퇴르 강원청정목장우유,
롯데푸드 파스퇴르 강원청정목장우유아이스박스무료,
롯데푸드 파스퇴르 건강한 저온살균 무항생제인증 목장우유,
롯데푸드 파스퇴르 무항생제 바른목장 멸균우유,
롯데푸드 파스퇴르 무항생제 바른목장 바나나우유,"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 110kcal/탄수화물: 12g/당류: 9g/단백질: 3.5g/지방: 5g/포화지방: 3.5g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 60mg"
롯데푸드 파스퇴르 무항생제 바른목장 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 85kcal/탄수화물: 6g/당류: 6g/단백질: 4g/지방: 4.8g/포화지방: 3.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 65mg/칼슘: 65mg"
롯데푸드 파스퇴르 무항생제 바른목장우유,흰우유/포장형태: 페트
롯데푸드 파스퇴르 무항생제 우유 함유 킨더밀쉬 2단계,
롯데푸드 파스퇴르 무항생제 유산균우유,
롯데푸드 파스퇴르 무항생제 인증 목장우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 7.5g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 100mg"
롯데푸드 파스퇴르 무항생제 인증 바른목장 우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 7.2g/포화지방: 5g/트랜스지방: 0g/콜레스트롤: 30mg/나트륨: 100mg/칼슘: 200mg"
롯데푸드 파스퇴르 무항생제 인증 유산균우유,흰우유/포장형태: 페트
롯데푸드 파스퇴르 무항생제우유아이스박스무료,
롯데푸드 파스퇴르 무항생제우유바른목장,
롯데푸드 파스퇴르 무항생제우유바른목장입,
롯데푸드 파스퇴르 무항생제인증목장우유,
롯데푸드 파스퇴르 바나나 우유,"바나나우유/포장형태: 테트라팩/당류: 21g/
[영양정보] 190ml"
롯데푸드 파스퇴르 바른목장 산양 프로틴 우유,
롯데푸드 파스퇴르 바른목장 소화가 잘되는 우유,
롯데푸드 파스퇴르 바른목장 프리바이오틱스 딸기우유,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 125ml당 열량: 105kcal/탄수화물: 17g/당류: 13g/단백질: 3g/지방: 3.5g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 60mg/칼슘: 100mg/식이섬유: 3g/락추로스: 800mg/자일로올리고당: 350mg"
롯데푸드 파스퇴르 바른목장 프리바이오틱스 바나나우유,포장형태: 팩/125ml
롯데푸드 파스퇴르 바른목장우유30000원 이상,
롯데푸드 파스퇴르 바른목장우유,
롯데푸드 파스퇴르 바른목장우유시리즈 유기농우유,
롯데푸드 파스퇴르 산양 프로틴우유,
롯데푸드 파스퇴르 산양유 단백질 우유,
롯데푸드 파스퇴르 소화가 잘되는 우유,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 135kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 30mg/나트륨: 100mg/칼슘: 220mg"
롯데푸드 파스퇴르 오직 우유 100 요구르트 대용량,
롯데푸드 파스퇴르 오직 우유100 유산균 발효한 요구르트,
롯데푸드 파스퇴르 유기농 우유,흰우유/포장형태: 팩/특징: 멸균우유
롯데푸드 파스퇴르 유기농우유멸균우유,
롯데푸드 파스퇴르 저온살균 저지방 우유,
롯데푸드 파스퇴르 전용목장 1급A 원유 파스퇴르 우유,"흰우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 135kcal/탄수화물: 10g/당류: 10g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0g/콜레스테롤: 30mg/나트륨: 100mg"
롯데푸드 파스퇴르 전용목장 1급A 파스퇴르 우유 딸기,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 150kcal/탄수화물: 24g/당류: 21g/단백질: 5g/지방: 3.7g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 80mg"
롯데푸드 파스퇴르 전용목장 1급A 파스퇴르 우유 바나나,"바나나우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 190ml당 열량: 155kcal/탄수화물: 25g/당류: 21g/단백질: 5g/지방: 4g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 85mg"
롯데푸드 파스퇴르 전용목장흰 멸균우유,
롯데푸드 파스퇴르 초코 우유,초코우유/포장형태: 팩/특징: 멸균우유
롯데푸드 파스퇴르 친환경 유기농우유,
롯데푸드 파스퇴르 파스퇴르 우유 저지방,
롯데푸드 파스퇴르 프리바오틱스 바나나우유,
롯데푸드 파스퇴르 후레쉬 우유,
롯데푸드 파스퇴르 후레쉬우유,
맑은우리산양유 리얼산양유/산양유 산양우유 국산100,
맑은우리산양유 리얼산양유/100%국내산/ 산양우유,
맛누리 무항생제 목장우유 2p,
맛누리 임실치즈마을 프리미엄 무항생제인증 목장우유,흰우유/포장형태: 페트
매일유업 SLIM_ 멸균 초콜릿 우유,
매일유업 가정배달 상하목장 무항생제 저온살균우유 저지방월 12회 주3회-월/수/금,
매일유업 딸기우유+바나나는 원래 하얗다,딸기우유/포장형태: 팩/특징: 멸균우유/구성: 딸기우유 200ml 24개+바나나는 원래 하얗다 190ml 24개
매일유업 매일 상하목장 무항생제 저온살균 저지방 우유아이스박스 배송,
매일유업 매일 소화가잘되는우유 2종,"흰우유/포장형태: 팩/특징: 멸균우유, 락토프리/
[영양정보]"
매일유업 매일 소화가잘되는우유 락토프리 미숫가루12+바나나12,
매일유업 매일우유딸기24+커피24 총,
매일유업 매일우유 가정배달 상하목장우유월 36회 주3회-월/수/금,
매일유업 매일우유 딸기,"딸기우유/포장형태: 팩/특징: 멸균우유/
[영양정보] 1회 제공량 200ml당 열량: 120kcal/탄수화물: 19g/당류: 17g/단백질: 4g/지방: 3.3g/포화지방: 2.2g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 90mg/칼슘: 140mg"
매일유업 매일우유 딸기12+커피12,
매일유업 매일우유 멸균 저지방 우유 1프로,
매일유업 매일우유 무지방 0%,"흰우유/포장형태: 팩/특징: 멸균우유, 무지방/
[영양정보] 1회 제공량 200ml당 열량: 60kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 5mg 미만/나트륨: 100mg"
매일유업 매일우유 오리지널,"흰우유/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 130kcal/탄수화물: 9g/당류: 9g/단백질: 6g/지방: 8g/포화지방: 5g/트랜스지방: 0.5g미만/콜레스테롤: 30mg/나트륨: 100mg/칼슘: 200mg"
